163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2009/04/13	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/14	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/15	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/16	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/17	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/20	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/21	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/22	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/23	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/04/24	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/04/27	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/28	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/29	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/04/30	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/05/04	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/05/05	0.3138	0.3138	0.3138	0.3138	0	0.00
2009/05/06	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/07	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/08	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/11	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/12	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/13	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/14	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/15	0.3148	0.3148	0.3148	0.3148	0	0.00
2009/05/18	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/05/19	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/05/20	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/05/21	0.3158	0.3158	0.3158	0.3158	0	0.00
2009/05/22	0.3158	0.3158	0.3158	0.3158	0	0.00
