日期,close
2026-04-02,1.5897
2026-04-03,1.5766
2026-04-07,1.5658
2026-04-08,1.6708
2026-04-09,1.6627
2026-04-10,1.668
2026-04-13,1.6735
2026-04-14,1.747
2026-04-15,1.752
2026-04-16,1.7773
2026-04-17,1.8058
2026-04-20,1.8872
2026-04-21,1.8842
2026-04-22,1.8883
2026-04-23,1.8679
2026-04-24,1.8058
2026-04-27,1.8218
2026-04-28,1.7849
2026-04-29,1.7802
2026-04-30,1.8403
2026-05-06,1.9104
2026-05-07,1.9273
2026-05-08,1.9829
2026-05-11,2.0273
2026-05-12,1.9739
2026-05-13,2.0021
2026-05-14,1.8969
2026-05-15,1.838
2026-05-18,1.8687
2026-05-19,1.8436
2026-05-20,1.8428
2026-05-21,1.7723
2026-05-22,1.8252
2026-05-25,1.8538
2026-05-26,1.7812
2026-05-27,1.7492
2026-05-28,1.7717
2026-05-29,1.6408
2026-06-01,1.5934
2026-06-02,1.5998
2026-06-03,1.6356
2026-06-04,1.628
2026-06-05,1.6789
2026-06-08,1.6139
2026-06-09,1.6441
2026-06-10,1.5958
2026-06-11,1.6083
2026-06-12,1.6175
2026-06-15,1.6276
2026-06-16,1.6321
2026-06-17,1.6703
2026-06-18,1.6982
2026-06-22,1.6585
2026-06-23,1.6045
2026-06-24,1.6361
2026-06-25,1.6407
2026-06-26,1.6688
2026-06-29,1.6552
