日期,close
2024-06-20,1.0218
2024-06-21,1.0213
2024-06-24,1.0211
2024-06-25,1.0208
2024-06-26,1.022
2024-06-27,1.0218
2024-06-28,1.0228
2024-06-30,1.0228
2024-07-01,1.0229
2024-07-02,1.0237
2024-07-03,1.0239
2024-07-04,1.0238
2024-07-05,1.0233
2024-07-08,1.0222
2024-07-09,1.0239
2024-07-10,1.0237
2024-07-11,1.0248
2024-07-12,1.0247
2024-07-15,1.0253
2024-07-16,1.0263
2024-07-17,1.0252
2024-07-18,1.0252
2024-07-19,1.0248
2024-07-22,1.0249
2024-07-23,1.0238
2024-07-24,1.0235
2024-07-25,1.0222
2024-07-26,1.0225
2024-07-29,1.0234
2024-07-30,1.0228
2024-07-31,1.0248
2024-08-01,1.0251
2024-08-02,1.0241
2024-08-05,1.0228
2024-08-06,1.0227
2024-08-07,1.023
2024-08-08,1.0223
2024-08-09,1.0219
2024-08-12,1.0203
2024-08-13,1.0212
2024-08-14,1.0215
2024-08-15,1.0213
2024-08-16,1.0217
2024-08-19,1.0224
2024-08-20,1.0216
2024-08-21,1.0216
2024-08-22,1.0213
2024-08-23,1.0214
2024-08-26,1.0212
2024-08-27,1.0201
2024-08-28,1.02
2024-08-29,1.0197
2024-08-30,1.0208
2024-09-02,1.0204
2024-09-03,1.0209
2024-09-04,1.0202
2024-09-05,1.0203
2024-09-06,1.0199
2024-09-09,1.0188
2024-09-10,1.0192
2024-09-11,1.0195
2024-09-12,1.0193
2024-09-13,1.0198
2024-09-18,1.0201
2024-09-19,1.0202
2024-09-20,1.0207
2024-09-23,1.0207
2024-09-24,1.0235
2024-09-25,1.025
2024-09-26,1.0275
2024-09-27,1.0289
2024-09-30,1.0318
2024-10-08,1.0334
2024-10-09,1.0265
2024-10-10,1.0292
2024-10-11,1.0288
2024-10-14,1.0317
2024-10-15,1.0306
2024-10-16,1.0307
2024-10-17,1.0305
2024-10-18,1.0335
2024-10-21,1.0341
2024-10-22,1.0336
2024-10-23,1.0327
2024-10-24,1.0316
2024-10-25,1.0321
2024-10-28,1.0319
2024-10-29,1.0312
2024-10-30,1.0306
2024-10-31,1.031
2024-11-01,1.0319
2024-11-04,1.033
2024-11-05,1.0353
2024-11-06,1.035
2024-11-07,1.0381
2024-11-08,1.0373
2024-11-11,1.0383
2024-11-12,1.0372
2024-11-13,1.0382
2024-11-14,1.0358
2024-11-15,1.0347
2024-11-18,1.0341
2024-11-19,1.0351
2024-11-20,1.0355
2024-11-21,1.0362
2024-11-22,1.0338
2024-11-25,1.0338
2024-11-26,1.034
2024-11-27,1.0358
2024-11-28,1.0355
2024-11-29,1.0376
2024-12-02,1.0391
2024-12-03,1.0395
2024-12-04,1.0396
2024-12-05,1.0398
2024-12-06,1.0422
2024-12-09,1.0427
2024-12-10,1.0445
2024-12-11,1.0453
2024-12-12,1.0469
2024-12-13,1.0461
2024-12-16,1.0464
2024-12-17,1.0464
2024-12-18,1.046
2024-12-19,1.0449
2024-12-20,1.0461
2024-12-23,1.0467
2024-12-24,1.046
2024-12-25,1.0452
2024-12-26,1.0458
2024-12-27,1.0462
2024-12-30,1.0465
2024-12-31,1.0462
2025-01-02,1.0459
2025-01-03,1.0459
2025-01-06,1.0461
2025-01-07,1.0476
2025-01-08,1.047
2025-01-09,1.0465
2025-01-10,1.0453
2025-01-13,1.0446
2025-01-14,1.0465
2025-01-15,1.0455
2025-01-16,1.0459
2025-01-17,1.046
2025-01-20,1.0471
2025-01-21,1.0475
2025-01-22,1.0475
2025-01-23,1.047
2025-01-24,1.0478
2025-01-27,1.0477
2025-02-05,1.0474
2025-02-06,1.0492
2025-02-07,1.0513
2025-02-10,1.0517
2025-02-11,1.0515
2025-02-12,1.0528
2025-02-13,1.0521
2025-02-14,1.0523
2025-02-17,1.0522
2025-02-18,1.0513
2025-02-19,1.0526
2025-02-20,1.0518
2025-02-21,1.0524
2025-02-24,1.0506
2025-02-25,1.0489
2025-02-26,1.05
2025-02-27,1.0491
2025-02-28,1.0454
2025-03-03,1.0454
2025-03-04,1.0458
2025-03-05,1.0468
2025-03-06,1.0486
2025-03-07,1.0474
2025-03-10,1.0469
2025-03-11,1.0455
2025-03-12,1.0455
2025-03-13,1.0448
2025-03-14,1.0481
2025-03-17,1.047
2025-03-18,1.0486
2025-03-19,1.0487
2025-03-20,1.0491
2025-03-21,1.0473
2025-03-24,1.0486
2025-03-25,1.0487
2025-03-26,1.049
2025-03-27,1.0498
2025-03-28,1.0498
2025-03-31,1.0493
2025-04-01,1.0494
2025-04-02,1.0495
2025-04-03,1.0496
2025-04-07,1.0424
2025-04-08,1.0418
2025-04-09,1.0433
2025-04-10,1.0458
2025-04-11,1.0476
2025-04-14,1.0492
2025-04-15,1.0487
2025-04-16,1.048
2025-04-17,1.0483
2025-04-18,1.0484
2025-04-21,1.051
2025-04-22,1.0503
2025-04-23,1.0509
2025-04-24,1.05
2025-04-25,1.0504
2025-04-28,1.0503
2025-04-29,1.0509
2025-04-30,1.0522
2025-05-06,1.0545
2025-05-07,1.0546
2025-05-08,1.0557
2025-05-09,1.0553
2025-05-12,1.057
2025-05-13,1.0567
2025-05-14,1.0577
2025-05-15,1.0558
2025-05-16,1.0554
2025-05-19,1.0551
2025-05-20,1.0562
2025-05-21,1.0576
2025-05-22,1.0571
2025-05-23,1.0569
2025-05-26,1.0565
2025-05-27,1.0551
2025-05-28,1.0549
2025-05-29,1.0553
2025-05-30,1.0542
2025-06-03,1.0542
2025-06-04,1.0554
2025-06-05,1.0567
2025-06-06,1.0571
2025-06-09,1.0576
2025-06-10,1.057
2025-06-11,1.0585
2025-06-12,1.0594
2025-06-13,1.0584
2025-06-16,1.0588
2025-06-17,1.0592
2025-06-18,1.0599
2025-06-19,1.0594
2025-06-20,1.0589
2025-06-23,1.0598
2025-06-24,1.0616
2025-06-25,1.063
2025-06-26,1.0623
2025-06-27,1.063
2025-06-30,1.0635
2025-07-01,1.0643
2025-07-02,1.0644
2025-07-03,1.0662
2025-07-04,1.0658
2025-07-07,1.0654
2025-07-08,1.0666
2025-07-09,1.0654
2025-07-10,1.0653
2025-07-11,1.0655
2025-07-14,1.0661
2025-07-15,1.0677
2025-07-16,1.0683
2025-07-17,1.0696
2025-07-18,1.0703
2025-07-21,1.0707
2025-07-22,1.0708
2025-07-23,1.0701
2025-07-24,1.0697
2025-07-25,1.0691
2025-07-28,1.0699
2025-07-29,1.0697
2025-07-30,1.0692
2025-07-31,1.0682
2025-08-01,1.068
2025-08-04,1.0698
2025-08-05,1.0708
2025-08-06,1.0722
2025-08-07,1.0724
2025-08-08,1.0722
2025-08-11,1.0734
2025-08-12,1.0742
2025-08-13,1.0769
2025-08-14,1.0764
2025-08-15,1.0783
2025-08-18,1.0781
2025-08-19,1.0778
2025-08-20,1.079
2025-08-21,1.0785
2025-08-22,1.081
2025-08-25,1.0848
2025-08-26,1.0847
2025-08-27,1.0834
2025-08-28,1.0864
2025-08-29,1.0878
2025-09-01,1.0899
2025-09-02,1.088
2025-09-03,1.0878
2025-09-04,1.084
2025-09-05,1.0882
2025-09-08,1.0874
2025-09-09,1.0869
2025-09-10,1.0869
2025-09-11,1.0899
2025-09-12,1.09
2025-09-15,1.0903
2025-09-16,1.0915
2025-09-17,1.0929
2025-09-18,1.0916
2025-09-19,1.0915
2025-09-22,1.0929
2025-09-23,1.0918
2025-09-24,1.0922
2025-09-25,1.0925
2025-09-26,1.0907
2025-09-29,1.0941
2025-09-30,1.0952
2025-10-09,1.0991
2025-10-10,1.0956
2025-10-13,1.0955
2025-10-14,1.0917
2025-10-15,1.0955
2025-10-16,1.0951
2025-10-17,1.0923
2025-10-20,1.0935
2025-10-21,1.0964
2025-10-22,1.0958
2025-10-23,1.0961
2025-10-24,1.0991
2025-10-27,1.1022
2025-10-28,1.1019
2025-10-29,1.1051
2025-10-30,1.1041
2025-10-31,1.1028
2025-11-03,1.1033
2025-11-04,1.1012
2025-11-05,1.1022
2025-11-06,1.1051
2025-11-07,1.1041
2025-11-10,1.104
2025-11-11,1.1026
2025-11-12,1.1027
2025-11-13,1.1044
2025-11-14,1.1021
2025-11-17,1.1018
2025-11-18,1.1006
2025-11-19,1.1016
2025-11-20,1.1008
2025-11-21,1.0968
2025-11-24,1.097
2025-11-25,1.0992
2025-11-26,1.0998
2025-11-27,1.0994
2025-11-28,1.1001
2025-12-01,1.1025
2025-12-02,1.1014
2025-12-03,1.1007
2025-12-04,1.1007
2025-12-05,1.1022
2025-12-08,1.1035
2025-12-09,1.1028
2025-12-10,1.1034
2025-12-11,1.102
2025-12-12,1.1039
2025-12-15,1.102
2025-12-16,1.0993
2025-12-17,1.1026
2025-12-18,1.1018
2025-12-19,1.1027
2025-12-22,1.1054
2025-12-23,1.1057
2025-12-24,1.107
2025-12-25,1.1073
2025-12-26,1.1082
2025-12-29,1.107
2025-12-30,1.1079
2025-12-31,1.1076
2026-01-05,1.1102
2026-01-06,1.1118
2026-01-07,1.1116
2026-01-08,1.1107
2026-01-09,1.112
2026-01-12,1.1129
2026-01-13,1.1126
2026-01-14,1.1138
2026-01-15,1.1149
2026-01-16,1.1154
2026-01-19,1.1156
2026-01-20,1.1142
2026-01-21,1.1162
2026-01-22,1.1169
2026-01-23,1.1169
2026-01-26,1.1178
2026-01-27,1.1191
2026-01-28,1.1208
2026-01-29,1.1205
2026-01-30,1.119
2026-02-02,1.1143
2026-02-03,1.1166
2026-02-04,1.1163
2026-02-05,1.1145
2026-02-06,1.1141
2026-02-09,1.1179
2026-02-10,1.1181
2026-02-11,1.118
2026-02-12,1.1192
2026-02-13,1.1171
2026-02-24,1.1192
2026-02-25,1.1203
2026-02-26,1.12
2026-02-27,1.1196
2026-03-02,1.1214
2026-03-03,1.118
2026-03-04,1.1165
2026-03-05,1.1178
2026-03-06,1.1181
2026-03-09,1.1154
2026-03-10,1.1182
2026-03-11,1.1185
2026-03-12,1.1177
2026-03-13,1.1169
2026-03-16,1.1167
2026-03-17,1.1146
2026-03-18,1.1164
2026-03-19,1.1134
2026-03-20,1.1132
2026-03-23,1.1088
2026-03-24,1.1111
2026-03-25,1.1137
2026-03-26,1.1118
2026-03-27,1.1128
2026-03-30,1.1132
2026-03-31,1.1116
2026-04-01,1.1146
2026-04-02,1.1126
2026-04-03,1.113
2026-04-07,1.1139
2026-04-08,1.1202
2026-04-09,1.1197
2026-04-10,1.1219
2026-04-13,1.1223
2026-04-14,1.1249
2026-04-15,1.1244
2026-04-16,1.1273
2026-04-17,1.1287
2026-04-20,1.1294
2026-04-21,1.1305
2026-04-22,1.1327
2026-04-23,1.1312
2026-04-24,1.1303
2026-04-27,1.1299
2026-04-28,1.1288
2026-04-29,1.1308
2026-04-30,1.1308
2026-05-06,1.1331
2026-05-07,1.1348
2026-05-08,1.1343
2026-05-11,1.1363
2026-05-12,1.1374
2026-05-13,1.1396
2026-05-14,1.1375
2026-05-15,1.1354
2026-05-18,1.1355
2026-05-19,1.1362
2026-05-20,1.1372
2026-05-21,1.1346
2026-05-22,1.1376
2026-05-25,1.1405
2026-05-26,1.1421
2026-05-27,1.1407
2026-05-28,1.1422
2026-05-29,1.1406
2026-06-01,1.1391
2026-06-02,1.1428
2026-06-03,1.1443
2026-06-04,1.1443
2026-06-05,1.1412
2026-06-08,1.1379
2026-06-09,1.1404
2026-06-10,1.1379
2026-06-11,1.1365
2026-06-12,1.1374
2026-06-15,1.1428
2026-06-16,1.1435
2026-06-17,1.1456
2026-06-18,1.1478
2026-06-22,1.15
2026-06-23,1.1451
2026-06-24,1.1469
2026-06-25,1.1492
2026-06-26,1.1457
2026-06-29,1.1468
