日期,close
2009-05-06,0.3148
2009-05-07,0.3148
2009-05-08,0.3148
2009-05-11,0.3148
2009-05-12,0.3148
2009-05-13,0.3148
2009-05-14,0.3148
2009-05-15,0.3148
2009-05-18,0.3158
2009-05-19,0.3158
2009-05-20,0.3158
2009-05-21,0.3158
2009-05-22,0.3158
2009-05-25,0.3148
2009-05-26,0.3158
2009-05-27,0.3158
2009-06-01,0.3158
2009-06-02,0.3158
2009-06-03,0.3178
2009-06-04,0.3168
2009-06-05,0.3168
2009-06-08,0.3178
2009-06-09,0.3168
2009-06-10,0.3168
2009-06-11,0.3168
2009-06-12,0.3168
2009-06-15,0.3168
2009-06-16,0.3168
2009-06-17,0.3168
2009-06-18,0.3168
2009-06-19,0.3188
2009-06-22,0.3188
2009-06-23,0.3158
2009-06-24,0.3158
2009-06-25,0.3158
2009-06-26,0.3158
2009-06-29,0.3158
2009-06-30,0.3158
2009-07-01,0.3158
2009-07-02,0.3158
2009-07-03,0.3158
2009-07-06,0.3148
2009-07-07,0.3148
2009-07-08,0.3148
2009-07-09,0.3148
2009-07-10,0.3168
2009-07-13,0.3168
2009-07-14,0.3168
2009-07-15,0.3168
2009-07-16,0.3168
2009-07-17,0.3178
2009-07-20,0.3178
2009-07-21,0.3178
2009-07-22,0.3178
2009-07-23,0.3168
2009-07-24,0.3178
2009-07-27,0.3188
2009-07-28,0.3188
2009-07-29,0.3248
2009-07-30,0.3258
2009-07-31,0.3248
2009-08-03,0.3248
2009-08-04,0.3248
2009-08-05,0.3258
2009-08-06,0.3248
2009-08-07,0.3248
2009-08-10,0.3248
2009-08-11,0.3258
2009-08-12,0.3238
2009-08-13,0.3228
2009-08-14,0.3218
2009-08-17,0.3218
2009-08-18,0.3228
2009-08-19,0.3218
2009-08-20,0.3228
2009-08-21,0.3228
2009-08-24,0.3228
2009-08-25,0.3228
2009-08-26,0.3228
2009-08-27,0.3228
2009-08-28,0.3238
2009-08-31,0.3218
2009-09-01,0.3218
2009-09-02,0.3218
2009-09-03,0.3228
2009-09-04,0.3228
2009-09-07,0.3228
2009-09-08,0.3238
2009-09-09,0.3238
2009-09-10,0.3258
2009-09-11,0.3268
2009-09-14,0.3278
2009-09-15,0.3268
2009-09-16,0.3268
2009-09-17,0.3278
2009-09-18,0.3278
2009-09-21,0.3268
2009-09-22,0.3258
2009-09-23,0.3258
2009-09-24,0.3258
2009-09-25,0.3258
2009-09-28,0.3248
2009-09-29,0.3248
2009-09-30,0.3248
2009-10-09,0.3258
2009-10-12,0.3258
2009-10-13,0.3258
2009-10-14,0.3268
2009-10-15,0.3278
2009-10-16,0.3278
2009-10-19,0.3288
2009-10-20,0.3298
2009-10-21,0.3318
2009-10-22,0.3328
2009-10-23,0.3328
2009-10-26,0.3328
2009-10-27,0.3318
2009-10-28,0.3328
2009-10-29,0.3308
2009-10-30,0.3408
2009-11-02,0.3388
2009-11-03,0.3418
2009-11-04,0.3418
2009-11-05,0.3418
2009-11-06,0.3438
2009-11-09,0.3438
2009-11-10,0.3428
2009-11-11,0.3448
2009-11-12,0.3458
2009-11-13,0.3488
2009-11-16,0.3498
2009-11-17,0.3498
2009-11-18,0.3508
2009-11-19,0.3528
2009-11-20,0.3538
2009-11-23,0.3568
2009-11-24,0.3518
2009-11-25,0.3568
2009-11-26,0.3538
2009-11-27,0.3568
2009-11-30,0.3588
2009-12-01,0.3598
2009-12-02,0.3618
2009-12-03,0.3658
2009-12-04,0.3598
2009-12-07,0.3608
2009-12-08,0.3608
2009-12-09,0.3608
2009-12-10,0.3618
2009-12-11,0.3628
2009-12-14,0.3618
2009-12-15,0.3608
2009-12-16,0.3608
2009-12-17,0.3568
2009-12-18,0.3568
2009-12-21,0.3578
2009-12-22,0.3558
2009-12-23,0.3578
2009-12-24,0.3598
2009-12-25,0.3618
2009-12-28,0.3628
2009-12-29,0.3658
2009-12-30,0.3648
2009-12-31,0.3658
2010-01-04,0.3658
2010-01-05,0.3668
2010-01-06,0.3668
2010-01-07,0.3658
2010-01-08,0.3678
2010-01-11,0.3688
2010-01-12,0.3728
2010-01-13,0.3728
2010-01-14,0.3748
2010-01-15,0.3748
2010-01-18,0.3758
2010-01-19,0.3748
2010-01-20,0.3738
2010-01-21,0.3748
2010-01-22,0.3728
2010-01-25,0.3728
2010-01-26,0.3728
2010-01-27,0.3728
2010-01-28,0.3738
2010-01-29,0.3748
2010-02-01,0.3748
2010-02-02,0.3748
2010-02-03,0.3738
2010-02-04,0.3748
2010-02-05,0.3758
2010-02-08,0.3778
2010-02-09,0.3788
2010-02-10,0.3798
2010-02-11,0.3798
2010-02-12,0.3808
2010-02-22,0.3798
2010-02-23,0.3798
2010-02-24,0.3818
2010-02-25,0.3838
2010-02-26,0.3858
2010-03-01,0.3878
2010-03-02,0.3898
2010-03-03,0.3908
2010-03-04,0.3898
2010-03-05,0.3898
2010-03-08,0.3918
2010-03-09,0.3908
2010-03-10,0.3908
2010-03-11,0.3918
2010-03-12,0.3918
2010-03-15,0.3918
2010-03-16,0.3928
2010-03-17,0.3948
2010-03-18,0.3958
2010-03-19,0.3968
2010-03-22,0.3978
2010-03-23,0.4008
2010-03-24,0.4028
2010-03-25,0.4028
2010-03-26,0.4048
2010-03-29,0.4038
2010-03-30,0.4048
2010-03-31,0.4078
2010-04-01,0.4088
2010-04-02,0.4108
2010-04-06,0.4118
2010-04-07,0.4128
2010-04-08,0.4108
2010-04-09,0.4158
2010-04-12,0.4168
2010-04-13,0.4178
2010-04-14,0.4168
2010-04-15,0.4148
2010-04-16,0.4168
2010-04-19,0.4168
2010-04-20,0.4168
2010-04-21,0.4228
2010-04-22,0.4248
2010-04-23,0.4258
2010-04-26,0.4248
2010-04-27,0.4238
2010-04-28,0.4228
2010-04-29,0.4228
2010-04-30,0.4228
2010-05-04,0.4218
2010-05-05,0.4238
2010-05-06,0.4228
2010-05-07,0.4248
2010-05-10,0.4228
2010-05-11,0.4208
2010-05-12,0.4188
2010-05-13,0.4198
2010-05-14,0.4218
2010-05-17,0.4198
2010-05-18,0.4208
2010-05-19,0.4248
2010-05-20,0.4228
2010-05-21,0.4248
2010-05-24,0.4258
2010-05-25,0.4258
2010-05-26,0.4248
2010-05-27,0.4268
2010-05-28,0.4268
2010-05-31,0.4248
2010-06-01,0.4228
2010-06-02,0.4238
2010-06-03,0.4238
2010-06-04,0.4248
2010-06-07,0.4278
2010-06-08,0.4278
2010-06-09,0.4278
2010-06-10,0.4298
2010-06-11,0.4308
2010-06-17,0.4278
2010-06-18,0.4248
2010-06-21,0.4258
2010-06-22,0.4258
2010-06-23,0.4258
2010-06-24,0.4268
2010-06-25,0.4258
2010-06-28,0.4258
2010-06-29,0.4238
2010-06-30,0.4238
2010-07-01,0.4238
2010-07-02,0.4228
2010-07-05,0.4238
2010-07-06,0.4258
2010-07-07,0.4268
2010-07-08,0.4278
2010-07-09,0.4288
2010-07-12,0.4288
2010-07-13,0.4298
2010-07-14,0.4308
2010-07-15,0.4298
2010-07-16,0.4318
2010-07-19,0.4318
2010-07-20,0.4338
2010-07-21,0.4338
2010-07-22,0.4348
2010-07-23,0.4348
2010-07-26,0.4348
2010-07-27,0.4348
2010-07-28,0.4358
2010-07-29,0.4358
2010-07-30,0.4358
2010-08-02,0.4368
2010-08-03,0.4358
2010-08-04,0.4368
2010-08-05,0.4378
2010-08-06,0.4398
2010-08-09,0.4408
2010-08-10,0.4418
2010-08-11,0.4428
2010-08-12,0.4448
2010-08-13,0.4458
2010-08-16,0.4458
2010-08-17,0.4458
2010-08-18,0.4518
2010-08-19,0.4528
2010-08-20,0.4528
2010-08-23,0.4528
2010-08-24,0.4528
2010-08-25,0.4518
2010-08-26,0.4528
2010-08-27,0.4548
2010-08-30,0.4558
2010-08-31,0.4578
2010-09-01,0.4578
2010-09-02,0.4608
2010-09-03,0.4598
2010-09-06,0.4588
2010-09-07,0.4588
2010-09-08,0.4618
2010-09-09,0.4608
2010-09-10,0.4608
2010-09-13,0.4598
2010-09-14,0.4598
2010-09-15,0.4578
2010-09-16,0.4558
2010-09-17,0.4568
2010-09-20,0.4558
2010-09-21,0.4558
2010-09-27,0.4568
2010-09-28,0.4558
2010-09-29,0.4558
2010-09-30,0.4578
2010-10-08,0.4588
2010-10-11,0.4608
2010-10-12,0.4588
2010-10-13,0.4608
2010-10-14,0.4598
2010-10-15,0.4598
2010-10-18,0.4598
2010-10-19,0.4618
2010-10-20,0.4588
2010-10-21,0.4578
2010-10-22,0.4588
2010-10-25,0.4608
2010-10-26,0.4608
2010-10-27,0.4618
2010-10-28,0.4628
2010-10-29,0.4648
2010-11-01,0.4668
2010-11-02,0.4658
2010-11-03,0.4638
2010-11-04,0.4628
2010-11-05,0.4628
2010-11-08,0.4658
2010-11-09,0.4658
2010-11-10,0.4668
2010-11-11,0.4658
2010-11-12,0.4568
2010-11-15,0.4648
2010-11-16,0.4608
2010-11-17,0.4588
2010-11-18,0.4608
2010-11-19,0.4638
2010-11-22,0.4638
2010-11-23,0.4618
2010-11-24,0.4638
2010-11-25,0.4648
2010-11-26,0.4648
2010-11-29,0.4658
2010-11-30,0.4628
2010-12-01,0.4638
2010-12-02,0.4648
2010-12-03,0.4638
2010-12-06,0.4618
2010-12-07,0.4618
2010-12-08,0.4608
2010-12-09,0.4588
2010-12-10,0.4608
2010-12-13,0.4648
2010-12-14,0.4658
2010-12-15,0.4658
2010-12-16,0.4668
2010-12-17,0.4678
2010-12-20,0.4688
2010-12-21,0.4678
2010-12-22,0.4668
2010-12-23,0.4648
2010-12-24,0.4618
2010-12-27,0.4588
2010-12-28,0.4578
2010-12-29,0.4578
2010-12-30,0.4578
2010-12-31,0.4598
2011-01-04,0.4618
2011-01-05,0.4628
2011-01-06,0.4638
2011-01-07,0.4688
2011-01-10,0.4688
2011-01-11,0.4668
2011-01-12,0.4678
2011-01-13,0.4668
2011-01-14,0.4658
2011-01-17,0.4628
2011-01-18,0.4608
2011-01-19,0.4628
2011-01-20,0.4618
2011-01-21,0.4618
2011-01-24,0.4598
2011-01-25,0.4598
2011-01-26,0.4608
2011-01-27,0.4618
2011-01-28,0.4638
2011-01-31,0.4648
2011-02-01,0.4658
2011-02-09,0.4658
2011-02-10,0.4668
2011-02-11,0.4668
2011-02-14,0.4678
2011-02-15,0.4678
2011-02-16,0.4688
2011-02-17,0.4698
2011-02-18,0.4718
2011-02-21,0.4718
2011-02-22,0.4698
2011-02-23,0.4708
2011-02-24,0.4718
2011-02-25,0.4708
2011-02-28,0.4728
2011-03-01,0.4728
2011-03-02,0.4738
2011-03-03,0.4728
2011-03-04,0.4738
2011-03-07,0.4738
2011-03-08,0.4748
2011-03-09,0.4758
2011-03-10,0.4758
2011-03-11,0.4748
2011-03-14,0.4758
2011-03-15,0.4758
2011-03-16,0.4758
2011-03-17,0.4768
2011-03-18,0.4768
2011-03-21,0.4778
2011-03-22,0.4798
2011-03-23,0.4798
2011-03-24,0.4808
2011-03-25,0.4808
2011-03-28,0.4808
2011-03-29,0.4798
2011-03-30,0.4788
2011-03-31,0.4798
2011-04-01,0.4798
2011-04-06,0.4798
2011-04-07,0.4798
2011-04-08,0.4818
2011-04-11,0.4818
2011-04-12,0.4818
2011-04-13,0.4838
2011-04-14,0.4838
2011-04-15,0.4838
2011-04-18,0.4848
2011-04-19,0.4848
2011-04-20,0.4848
2011-04-21,0.4848
2011-04-22,0.4848
2011-04-25,0.4848
2011-04-26,0.4848
2011-04-27,0.4868
2011-04-28,0.4858
2011-04-29,0.4868
2011-05-03,0.4878
2011-05-04,0.4878
2011-05-05,0.4878
2011-05-06,0.4888
2011-05-09,0.4898
2011-05-10,0.4898
2011-05-11,0.4898
2011-05-12,0.4898
2011-05-13,0.4898
2011-05-16,0.4908
2011-05-17,0.4908
2011-05-18,0.4908
2011-05-19,0.4898
2011-05-20,0.4898
2011-05-23,0.4888
2011-05-24,0.4888
2011-05-25,0.4888
2011-05-26,0.4888
2011-05-27,0.4898
2011-05-30,0.4898
2011-05-31,0.4898
2011-06-01,0.4908
2011-06-02,0.4898
2011-06-03,0.4898
2011-06-07,0.4908
2011-06-08,0.4908
2011-06-09,0.4898
2011-06-10,0.4898
2011-06-13,0.4888
2011-06-14,0.4898
2011-06-15,0.4888
2011-06-16,0.4878
2011-06-17,0.4868
2011-06-20,0.4878
2011-06-21,0.4878
2011-06-22,0.4878
2011-06-23,0.4878
2011-06-24,0.4888
2011-06-27,0.4898
2011-06-28,0.4898
2011-06-29,0.4898
2011-06-30,0.4908
2011-07-01,0.4908
2011-07-04,0.4928
2011-07-05,0.4918
2011-07-06,0.4918
2011-07-07,0.4968
2011-07-08,0.4968
2011-07-11,0.4958
2011-07-12,0.4948
2011-07-13,0.4938
2011-07-14,0.4948
2011-07-15,0.4988
2011-07-18,0.4988
2011-07-19,0.4968
2011-07-20,0.4958
2011-07-21,0.4938
2011-07-22,0.4938
2011-07-25,0.4918
2011-07-26,0.4918
2011-07-27,0.4918
2011-07-28,0.4898
2011-07-29,0.4908
2011-08-01,0.4918
2011-08-02,0.4918
2011-08-03,0.4938
2011-08-04,0.4938
2011-08-05,0.4918
2011-08-08,0.4888
2011-08-09,0.4888
2011-08-10,0.4898
2011-08-11,0.4918
2011-08-12,0.4948
2011-08-15,0.4958
2011-08-16,0.4968
2011-08-17,0.4958
2011-08-18,0.4978
2011-08-19,0.4958
2011-08-22,0.4968
2011-08-23,0.4998
2011-08-24,0.4978
2011-08-25,0.4998
2011-08-26,0.5018
2011-08-29,0.4968
2011-08-30,0.4958
2011-08-31,0.4948
2011-09-01,0.4948
2011-09-02,0.4918
2011-09-05,0.4908
2011-09-06,0.4878
2011-09-07,0.4878
2011-09-08,0.4868
2011-09-09,0.4818
2011-09-13,0.4828
2011-09-14,0.4818
2011-09-15,0.4818
2011-09-16,0.4778
2011-09-19,0.4778
2011-09-20,0.4778
2011-09-21,0.4788
2011-09-22,0.4748
2011-09-23,0.4728
2011-09-26,0.4728
2011-09-27,0.4738
2011-09-28,0.4718
2011-09-29,0.4658
2011-09-30,0.4658
2011-10-10,0.4658
2011-10-11,0.4668
2011-10-12,0.4678
2011-10-13,0.4708
2011-10-14,0.4718
2011-10-17,0.4728
2011-10-18,0.4718
2011-10-19,0.4708
2011-10-20,0.4718
2011-10-21,0.4748
2011-10-24,0.4768
2011-10-25,0.4778
2011-10-26,0.4788
2011-10-27,0.4788
2011-10-28,0.4788
2011-10-31,0.4808
2011-11-01,0.4808
2011-11-02,0.4828
2011-11-03,0.4828
2011-11-04,0.4838
2011-11-07,0.4848
2011-11-08,0.4848
2011-11-09,0.4888
2011-11-10,0.4908
2011-11-11,0.4928
2011-11-14,0.4918
2011-11-15,0.4958
2011-11-16,0.4948
2011-11-17,0.4938
2011-11-18,0.4918
2011-11-21,0.4918
2011-11-22,0.4918
2011-11-23,0.4918
2011-11-24,0.4928
2011-11-25,0.4928
2011-11-28,0.4928
2011-11-29,0.4908
2011-11-30,0.4978
2011-12-01,0.5028
2011-12-02,0.5018
2011-12-05,0.5028
2011-12-06,0.5038
2011-12-07,0.5018
2011-12-08,0.5038
2011-12-09,0.5038
2011-12-12,0.5048
2011-12-13,0.5038
2011-12-14,0.5008
2011-12-15,0.4988
2011-12-16,0.5008
2011-12-19,0.5018
2011-12-20,0.4998
2011-12-21,0.4978
2011-12-22,0.4968
2011-12-23,0.4968
2011-12-26,0.4958
2011-12-27,0.4938
2011-12-28,0.4938
2011-12-29,0.4908
2011-12-30,0.4978
2011-12-31,0.4978
2012-01-04,0.4968
2012-01-05,0.4978
2012-01-06,0.4998
2012-01-09,0.5028
2012-01-10,0.5048
2012-01-11,0.5038
2012-01-12,0.5038
2012-01-13,0.5018
2012-01-16,0.5008
2012-01-17,0.5028
2012-01-18,0.5018
2012-01-19,0.5028
2012-01-20,0.5028
2012-01-30,0.5048
2012-01-31,0.5068
2012-02-01,0.5058
2012-02-02,0.5068
2012-02-03,0.5068
2012-02-06,0.5068
2012-02-07,0.5058
2012-02-08,0.5068
2012-02-09,0.5068
2012-02-10,0.5068
2012-02-13,0.5078
2012-02-14,0.5078
2012-02-15,0.5088
2012-02-16,0.5088
2012-02-17,0.5068
2012-02-20,0.5088
2012-02-21,0.5108
2012-02-22,0.5118
2012-02-23,0.5128
2012-02-24,0.5138
2012-02-27,0.5128
2012-02-28,0.5138
2012-02-29,0.5138
2012-03-01,0.5138
2012-03-02,0.5138
2012-03-05,0.5138
2012-03-06,0.5148
2012-03-07,0.5148
2012-03-08,0.5158
2012-03-09,0.5148
2012-03-12,0.5148
2012-03-13,0.5188
2012-03-14,0.5188
2012-03-15,0.5238
2012-03-16,0.5238
2012-03-19,0.5248
2012-03-20,0.5238
2012-03-21,0.5228
2012-03-22,0.5228
2012-03-23,0.5228
2012-03-26,0.5238
2012-03-27,0.5238
2012-03-28,0.5228
2012-03-29,0.5238
2012-03-30,0.5238
2012-04-05,0.5248
2012-04-06,0.5248
2012-04-09,0.5248
2012-04-10,0.5258
2012-04-11,0.5258
2012-04-12,0.5268
2012-04-13,0.5268
2012-04-16,0.5268
2012-04-17,0.5268
2012-04-18,0.5278
2012-04-19,0.5288
2012-04-20,0.5288
2012-04-23,0.5298
2012-04-24,0.5298
2012-04-25,0.5308
2012-04-26,0.5318
2012-04-27,0.5338
2012-05-02,0.5348
2012-05-03,0.5368
2012-05-04,0.5378
2012-05-07,0.5388
2012-05-08,0.5388
2012-05-09,0.5388
2012-05-10,0.5388
2012-05-11,0.5398
2012-05-14,0.5428
2012-05-15,0.5438
2012-05-16,0.5458
2012-05-17,0.5468
2012-05-18,0.5478
2012-05-21,0.5488
2012-05-22,0.5488
2012-05-23,0.5498
2012-05-24,0.5508
2012-05-25,0.5538
2012-05-28,0.5558
2012-05-29,0.5558
2012-05-30,0.5558
2012-05-31,0.5568
2012-06-01,0.5578
2012-06-04,0.5578
2012-06-05,0.5588
2012-06-06,0.5588
2012-06-07,0.5598
2012-06-08,0.5628
2012-06-11,0.5628
2012-06-12,0.5638
2012-06-13,0.5638
2012-06-14,0.5648
2012-06-15,0.5638
2012-06-18,0.5648
2012-06-19,0.5638
2012-06-20,0.5628
2012-06-21,0.5638
2012-06-25,0.5638
2012-06-26,0.5638
2012-06-27,0.5638
2012-06-28,0.5638
2012-06-29,0.5648
2012-06-30,0.5648
2012-07-02,0.5648
2012-07-03,0.5658
2012-07-04,0.5658
2012-07-05,0.5678
2012-07-06,0.5678
2012-07-09,0.5688
2012-07-10,0.5688
2012-07-11,0.5688
2012-07-12,0.5678
2012-07-13,0.5688
2012-07-16,0.5678
2012-07-17,0.5678
2012-07-18,0.5678
2012-07-19,0.5678
2012-07-20,0.5678
2012-07-23,0.5678
2012-07-24,0.5668
2012-07-25,0.5678
2012-07-26,0.5668
2012-07-27,0.5648
2012-07-30,0.5668
2012-07-31,0.5658
2012-08-01,0.5658
2012-08-02,0.5658
2012-08-03,0.5638
2012-08-06,0.5648
2012-08-07,0.5648
2012-08-08,0.5628
2012-08-09,0.5638
2012-08-10,0.5628
2012-08-13,0.5638
2012-08-14,0.5638
2012-08-15,0.5618
2012-08-16,0.5628
2012-08-17,0.5628
2012-08-20,0.5628
2012-08-21,0.5618
2012-08-22,0.5618
2012-08-23,0.5618
2012-08-24,0.5608
2012-08-27,0.5608
2012-08-28,0.5608
2012-08-29,0.5608
2012-08-30,0.5598
2012-08-31,0.5598
2012-09-03,0.5608
2012-09-04,0.5608
2012-09-05,0.5608
2012-09-06,0.5608
2012-09-07,0.5608
2012-09-10,0.5608
2012-09-11,0.5598
2012-09-12,0.5598
2012-09-13,0.5598
2012-09-14,0.5588
2012-09-17,0.5588
2012-09-18,0.5588
2012-09-19,0.5578
2012-09-20,0.5588
2012-09-21,0.5588
2012-09-24,0.5588
2012-09-25,0.5598
2012-09-26,0.5598
2012-09-27,0.5608
2012-09-28,0.5618
2012-10-08,0.5628
2012-10-09,0.5628
2012-10-10,0.5638
2012-10-11,0.5648
2012-10-12,0.5658
2012-10-15,0.5668
2012-10-16,0.5668
2012-10-17,0.5678
2012-10-18,0.5678
2012-10-19,0.5668
2012-10-22,0.5668
2012-10-23,0.5668
2012-10-24,0.5668
2012-10-25,0.5668
2012-10-26,0.5678
2012-10-29,0.5668
2012-10-30,0.5668
2012-10-31,0.5678
2012-11-01,0.5678
2012-11-02,0.5678
2012-11-05,0.5688
2012-11-06,0.5688
2012-11-07,0.5688
2012-11-08,0.5688
2012-11-09,0.5698
2012-11-12,0.5698
2012-11-13,0.5708
2012-11-14,0.5708
2012-11-15,0.5708
2012-11-16,0.5718
2012-11-19,0.5718
2012-11-20,0.5718
2012-11-21,0.5718
2012-11-22,0.5718
2012-11-23,0.5718
2012-11-26,0.5728
2012-11-27,0.5728
2012-11-28,0.5728
2012-11-29,0.5728
2012-11-30,0.5728
2012-12-03,0.5728
2012-12-04,0.5728
2012-12-05,0.5718
2012-12-06,0.5718
2012-12-07,0.5728
2012-12-10,0.5738
2012-12-11,0.5738
2012-12-12,0.5738
2012-12-13,0.5738
2012-12-14,0.5738
2012-12-17,0.5748
2012-12-18,0.5748
2012-12-19,0.5748
2012-12-20,0.5748
2012-12-21,0.5748
2012-12-24,0.5738
2012-12-25,0.5748
2012-12-26,0.5748
2012-12-27,0.5748
2012-12-28,0.5748
2012-12-31,0.5758
2013-01-04,0.5758
2013-01-07,0.5768
2013-01-08,0.5778
2013-01-09,0.5788
2013-01-10,0.5798
2013-01-11,0.5798
2013-01-14,0.5808
2013-01-15,0.5818
2013-01-16,0.5828
2013-01-17,0.5828
2013-01-18,0.5848
2013-01-21,0.5858
2013-01-22,0.5858
2013-01-23,0.5878
2013-01-24,0.5878
2013-01-25,0.5878
2013-01-28,0.5888
2013-01-29,0.5898
2013-01-30,0.5898
2013-01-31,0.5908
2013-02-01,0.5908
2013-02-04,0.5918
2013-02-05,0.5918
2013-02-06,0.5928
2013-02-07,0.5938
2013-02-08,0.5948
2013-02-18,0.5968
2013-02-19,0.5968
2013-02-20,0.5988
2013-02-21,0.5978
2013-02-22,0.5978
2013-02-25,0.5988
2013-02-26,0.5978
2013-02-27,0.5978
2013-02-28,0.5988
2013-03-01,0.5998
2013-03-04,0.5978
2013-03-05,0.5978
2013-03-06,0.5998
2013-03-07,0.5998
2013-03-08,0.5998
2013-03-11,0.5998
2013-03-12,0.5998
2013-03-13,0.5988
2013-03-14,0.5988
2013-03-15,0.5978
2013-03-18,0.5978
2013-03-19,0.5968
2013-03-20,0.5978
2013-03-21,0.5988
2013-03-22,0.5998
2013-03-25,0.6008
2013-03-26,0.5998
2013-03-27,0.5998
2013-03-28,0.5988
2013-03-29,0.5998
2013-04-01,0.6008
2013-04-02,0.6018
2013-04-03,0.6028
2013-04-08,0.6038
2013-04-09,0.6058
2013-04-10,0.6068
2013-04-11,0.6078
2013-04-12,0.6078
2013-04-15,0.6078
2013-04-16,0.6088
2013-04-17,0.6088
2013-04-18,0.6078
2013-04-19,0.6068
2013-04-22,0.6028
2013-04-23,0.5988
2013-04-24,0.5988
2013-04-25,0.5998
2013-04-26,0.6018
2013-05-02,0.6008
2013-05-03,0.6028
2013-05-06,0.6048
2013-05-07,0.6068
2013-05-08,0.6078
2013-05-09,0.6078
2013-05-10,0.6098
2013-05-13,0.6108
2013-05-14,0.6108
2013-05-15,0.6118
2013-05-16,0.6138
2013-05-17,0.6148
2013-05-20,0.6158
2013-05-21,0.6158
2013-05-22,0.6158
2013-05-23,0.6158
2013-05-24,0.6168
2013-05-27,0.6188
2013-05-28,0.6188
2013-05-29,0.6198
2013-05-30,0.6198
2013-05-31,0.6198
2013-06-03,0.6198
2013-06-04,0.6188
2013-06-05,0.6188
2013-06-06,0.6178
2013-06-07,0.6168
2013-06-13,0.6158
2013-06-14,0.6138
2013-06-17,0.6138
2013-06-18,0.6128
2013-06-19,0.6098
2013-06-20,0.6008
2013-06-21,0.6008
2013-06-24,0.5948
2013-06-25,0.5958
2013-06-26,0.6008
2013-06-27,0.6038
2013-06-28,0.6048
2013-06-30,0.6048
2013-07-01,0.6068
2013-07-02,0.6098
2013-07-03,0.6108
2013-07-04,0.6118
2013-07-05,0.6128
2013-07-08,0.6128
2013-07-09,0.6118
2013-07-10,0.6118
2013-07-11,0.6108
2013-07-12,0.6088
2013-07-15,0.6088
2013-07-16,0.6078
2013-07-17,0.6068
2013-07-18,0.6048
2013-07-19,0.6028
2013-07-22,0.5998
2013-07-23,0.5978
2013-07-24,0.5968
2013-07-25,0.5968
2013-07-26,0.5978
2013-07-29,0.5958
2013-07-30,0.5958
2013-07-31,0.5958
2013-08-01,0.5978
2013-08-02,0.5988
2013-08-05,0.5988
2013-08-06,0.5988
2013-08-07,0.5978
2013-08-08,0.5968
2013-08-09,0.5958
2013-08-12,0.5958
2013-08-13,0.5938
2013-08-14,0.5908
2013-08-15,0.5888
2013-08-16,0.5878
2013-08-19,0.5878
2013-08-20,0.5858
2013-08-21,0.5858
2013-08-22,0.5848
2013-08-23,0.5858
2013-08-26,0.5868
2013-08-27,0.5868
2013-08-28,0.5878
2013-08-29,0.5878
2013-08-30,0.5888
2013-09-02,0.5888
2013-09-03,0.5898
2013-09-04,0.5888
2013-09-05,0.5888
2013-09-06,0.5898
2013-09-09,0.5918
2013-09-10,0.5938
2013-09-11,0.6078
2013-09-12,0.6128
2013-09-13,0.6088
2013-09-16,0.6058
2013-09-17,0.6048
