日期,close
2023-08-09,1.023
2023-08-10,1.0236
2023-08-11,1.0222
2023-08-14,1.0231
2023-08-15,1.0247
2023-08-16,1.0253
2023-08-17,1.0256
2023-08-18,1.0249
2023-08-21,1.0254
2023-08-22,1.0248
2023-08-23,1.0231
2023-08-24,1.0239
2023-08-25,1.0231
2023-08-28,1.023
2023-08-29,1.0233
2023-08-30,1.0239
2023-08-31,1.0234
2023-09-01,1.0234
2023-09-04,1.023
2023-09-05,1.0228
2023-09-06,1.0212
2023-09-07,1.0191
2023-09-08,1.0186
2023-09-11,1.0183
2023-09-12,1.0191
2023-09-13,1.0195
2023-09-14,1.0202
2023-09-15,1.019
2023-09-18,1.0183
2023-09-19,1.0181
2023-09-20,1.018
2023-09-21,1.0176
2023-09-22,1.018
2023-09-25,1.0173
2023-09-26,1.0161
2023-09-27,1.0165
2023-09-28,1.0169
2023-10-09,1.0168
2023-10-10,1.0156
2023-10-11,1.0147
2023-10-12,1.016
2023-10-13,1.0149
2023-10-16,1.0142
2023-10-17,1.0145
2023-10-18,1.0127
2023-10-19,1.01
2023-10-20,1.0101
2023-10-23,1.009
2023-10-24,1.0086
2023-10-25,1.0096
2023-10-26,1.0109
2023-10-27,1.0135
2023-10-30,1.0148
2023-10-31,1.0152
2023-11-01,1.0145
2023-11-02,1.0146
2023-11-03,1.0156
2023-11-06,1.0161
2023-11-07,1.0157
2023-11-08,1.0152
2023-11-09,1.0163
2023-11-10,1.0163
2023-11-13,1.0166
2023-11-14,1.0167
2023-11-15,1.0179
2023-11-16,1.0175
2023-11-17,1.0177
2023-11-20,1.0182
2023-11-21,1.0181
2023-11-22,1.0167
2023-11-23,1.0163
2023-11-24,1.0157
2023-11-27,1.0146
2023-11-28,1.0149
2023-11-29,1.0137
2023-11-30,1.0152
2023-12-01,1.0143
2023-12-04,1.0136
2023-12-05,1.0127
2023-12-06,1.0124
2023-12-07,1.0123
2023-12-08,1.0127
2023-12-11,1.0137
2023-12-12,1.0141
2023-12-13,1.0136
2023-12-14,1.0132
2023-12-15,1.014
2023-12-18,1.0144
2023-12-19,1.0141
2023-12-20,1.0145
2023-12-21,1.0161
2023-12-22,1.0171
2023-12-25,1.0188
2023-12-26,1.0186
2023-12-27,1.0195
2023-12-28,1.0213
2023-12-29,1.0218
2023-12-31,1.0219
2024-01-02,1.0204
2024-01-03,1.0206
2024-01-04,1.0199
2024-01-05,1.0197
2024-01-08,1.0174
2024-01-09,1.0183
2024-01-10,1.018
2024-01-11,1.0186
2024-01-12,1.0186
2024-01-15,1.0186
2024-01-16,1.0183
2024-01-17,1.0139
2024-01-18,1.0154
2024-01-19,1.0148
2024-01-22,1.0123
2024-01-23,1.0145
2024-01-24,1.0176
2024-01-25,1.0206
2024-01-26,1.0204
2024-01-29,1.0208
2024-01-30,1.0189
2024-01-31,1.0185
2024-02-01,1.0182
2024-02-02,1.0177
2024-02-05,1.0186
2024-02-06,1.0224
2024-02-07,1.0234
2024-02-08,1.0239
2024-02-19,1.0252
2024-02-20,1.0261
2024-02-21,1.0284
2024-02-22,1.03
2024-02-23,1.03
2024-02-26,1.0294
2024-02-27,1.0301
2024-02-28,1.0281
2024-02-29,1.0295
2024-03-01,1.0299
2024-03-04,1.0301
2024-03-05,1.0291
2024-03-06,1.0303
2024-03-07,1.0303
2024-03-08,1.0306
2024-03-11,1.0313
2024-03-12,1.0315
2024-03-13,1.0309
2024-03-14,1.0308
2024-03-15,1.0316
2024-03-18,1.0319
2024-03-19,1.0312
2024-03-20,1.031
2024-03-21,1.0312
2024-03-22,1.0298
2024-03-25,1.0303
2024-03-26,1.0303
2024-03-27,1.0303
2024-03-28,1.032
2024-03-29,1.0332
2024-03-31,1.0333
2024-04-01,1.0335
2024-04-02,1.0353
2024-04-03,1.0372
2024-04-08,1.0372
2024-04-09,1.0369
2024-04-10,1.0367
2024-04-11,1.0376
2024-04-12,1.0387
2024-04-15,1.0407
2024-04-16,1.0398
2024-04-17,1.0429
2024-04-18,1.0444
2024-04-19,1.0459
2024-04-22,1.0477
2024-04-23,1.0481
2024-04-24,1.0462
2024-04-25,1.0444
2024-04-26,1.0424
2024-04-29,1.0399
2024-04-30,1.0428
2024-05-06,1.0461
2024-05-07,1.0469
2024-05-08,1.0455
2024-05-09,1.0473
2024-05-10,1.0488
2024-05-13,1.0525
2024-05-14,1.053
2024-05-15,1.0517
2024-05-16,1.0511
2024-05-17,1.0526
2024-05-20,1.0545
2024-05-21,1.0528
2024-05-22,1.0535
2024-05-23,1.0525
2024-05-24,1.051
2024-05-27,1.0532
2024-05-28,1.0543
2024-05-29,1.0547
2024-05-30,1.054
2024-05-31,1.0525
2024-06-03,1.0539
2024-06-04,1.0554
2024-06-05,1.0547
2024-06-06,1.0554
2024-06-07,1.0554
2024-06-11,1.0548
2024-06-12,1.0547
2024-06-13,1.0555
2024-06-14,1.0557
2024-06-17,1.0555
2024-06-18,1.0559
2024-06-19,1.0566
2024-06-20,1.0564
2024-06-21,1.0557
2024-06-24,1.0547
2024-06-25,1.0546
2024-06-26,1.0559
2024-06-27,1.0549
2024-06-28,1.0558
2024-06-30,1.0558
2024-07-01,1.0551
2024-07-02,1.0546
2024-07-03,1.0543
2024-07-04,1.0534
2024-07-05,1.0524
2024-07-08,1.0513
2024-07-09,1.0524
2024-07-10,1.0524
2024-07-11,1.0534
2024-07-12,1.0533
2024-07-15,1.0531
2024-07-16,1.0532
2024-07-17,1.0527
2024-07-18,1.0529
2024-07-19,1.0529
2024-07-22,1.0535
2024-07-23,1.0521
2024-07-24,1.0521
2024-07-25,1.0522
2024-07-26,1.0528
2024-07-29,1.0532
2024-07-30,1.0528
2024-07-31,1.0539
2024-08-01,1.0534
2024-08-02,1.0525
2024-08-05,1.0511
2024-08-06,1.0532
2024-08-07,1.0539
2024-08-08,1.053
2024-08-09,1.0527
2024-08-12,1.0514
2024-08-13,1.0518
2024-08-14,1.0507
2024-08-15,1.0505
2024-08-16,1.0509
2024-08-19,1.0512
2024-08-20,1.051
2024-08-21,1.0515
2024-08-22,1.0515
2024-08-23,1.051
2024-08-26,1.0511
2024-08-27,1.0505
2024-08-28,1.05
2024-08-29,1.05
2024-08-30,1.0499
2024-09-02,1.05
2024-09-03,1.0507
2024-09-04,1.0509
2024-09-05,1.0514
2024-09-06,1.0503
2024-09-09,1.049
2024-09-10,1.0492
2024-09-11,1.0511
2024-09-12,1.0509
2024-09-13,1.05
2024-09-18,1.0509
2024-09-19,1.0515
2024-09-20,1.0517
2024-09-23,1.0518
2024-09-24,1.0539
2024-09-25,1.0554
2024-09-26,1.0642
2024-09-27,1.0742
2024-09-30,1.0913
2024-10-08,1.1005
2024-10-09,1.0936
2024-10-10,1.0952
2024-10-11,1.0921
2024-10-14,1.0969
2024-10-15,1.0939
2024-10-16,1.0936
2024-10-17,1.0934
2024-10-18,1.094
2024-10-21,1.0938
2024-10-22,1.0938
2024-10-23,1.093
2024-10-24,1.0915
2024-10-25,1.0915
2024-10-28,1.0918
2024-10-29,1.0913
2024-10-30,1.0916
2024-10-31,1.0926
2024-11-01,1.0943
2024-11-04,1.0959
2024-11-05,1.0988
2024-11-06,1.0982
2024-11-07,1.1029
2024-11-08,1.1022
2024-11-11,1.1044
2024-11-12,1.1042
2024-11-13,1.1047
2024-11-14,1.1012
2024-11-15,1.099
2024-11-18,1.0963
2024-11-19,1.0992
2024-11-20,1.0991
2024-11-21,1.0999
2024-11-22,1.0985
2024-11-25,1.0995
2024-11-26,1.0991
2024-11-27,1.101
2024-11-28,1.1011
2024-11-29,1.1027
2024-12-02,1.1065
2024-12-03,1.1077
2024-12-04,1.1083
2024-12-05,1.1079
2024-12-06,1.1085
2024-12-09,1.111
2024-12-10,1.1102
2024-12-11,1.1111
2024-12-12,1.1135
2024-12-13,1.1106
2024-12-16,1.1126
2024-12-17,1.1119
2024-12-18,1.1124
2024-12-19,1.1114
2024-12-20,1.1118
2024-12-23,1.1129
2024-12-24,1.1132
2024-12-25,1.1134
2024-12-26,1.113
2024-12-27,1.1141
2024-12-30,1.1149
2024-12-31,1.1163
2025-01-02,1.1148
2025-01-03,1.114
2025-01-06,1.1136
2025-01-07,1.1139
2025-01-08,1.1139
2025-01-09,1.1126
2025-01-10,1.111
2025-01-13,1.1098
2025-01-14,1.111
2025-01-15,1.1112
2025-01-16,1.1106
2025-01-17,1.1107
2025-01-20,1.1111
2025-01-21,1.1113
2025-01-22,1.1111
2025-01-23,1.1106
2025-01-24,1.1105
2025-01-27,1.1124
2025-02-05,1.1122
2025-02-06,1.1128
2025-02-07,1.1139
2025-02-10,1.1141
2025-02-11,1.1137
2025-02-12,1.114
2025-02-13,1.1135
2025-02-14,1.1143
2025-02-17,1.1133
2025-02-18,1.1111
2025-02-19,1.1118
2025-02-20,1.1115
2025-02-21,1.1116
2025-02-24,1.1101
2025-02-25,1.1082
2025-02-26,1.1095
2025-02-27,1.1085
2025-02-28,1.1052
2025-03-03,1.1062
2025-03-04,1.1075
2025-03-05,1.1079
2025-03-06,1.1087
2025-03-07,1.1077
2025-03-10,1.1074
2025-03-11,1.1064
2025-03-12,1.107
2025-03-13,1.1072
2025-03-14,1.1103
2025-03-17,1.1094
2025-03-18,1.1104
2025-03-19,1.1104
2025-03-20,1.1106
2025-03-21,1.1094
2025-03-24,1.1108
2025-03-25,1.1107
2025-03-26,1.1115
2025-03-27,1.1122
2025-03-28,1.1112
2025-03-31,1.11
2025-04-01,1.1114
2025-04-02,1.113
2025-04-03,1.1133
2025-04-07,1.1064
2025-04-08,1.1066
2025-04-09,1.1078
2025-04-10,1.1088
2025-04-11,1.1097
2025-04-14,1.112
2025-04-15,1.112
2025-04-16,1.1101
2025-04-17,1.1104
2025-04-18,1.1105
2025-04-21,1.1115
2025-04-22,1.1129
2025-04-23,1.1125
2025-04-24,1.1128
2025-04-25,1.1142
2025-04-28,1.1153
2025-04-29,1.1181
2025-04-30,1.1186
2025-05-06,1.1218
2025-05-07,1.1202
2025-05-08,1.1222
2025-05-09,1.1222
2025-05-12,1.1212
2025-05-13,1.1229
2025-05-14,1.126
2025-05-15,1.125
2025-05-16,1.125
2025-05-19,1.127
2025-05-20,1.1274
2025-05-21,1.1271
2025-05-22,1.1271
2025-05-23,1.1257
2025-05-26,1.1265
2025-05-27,1.1264
2025-05-28,1.1266
2025-05-29,1.1252
2025-05-30,1.1257
2025-06-03,1.1274
2025-06-04,1.1319
2025-06-05,1.1302
2025-06-06,1.1308
2025-06-09,1.131
2025-06-10,1.1312
2025-06-11,1.1346
2025-06-12,1.1354
2025-06-13,1.1357
2025-06-16,1.1385
2025-06-17,1.1398
2025-06-18,1.1408
2025-06-19,1.1378
2025-06-20,1.1388
2025-06-23,1.1391
2025-06-24,1.14
2025-06-25,1.1402
2025-06-26,1.1398
2025-06-27,1.1399
2025-06-30,1.1404
2025-07-01,1.1413
2025-07-02,1.1429
2025-07-03,1.1428
2025-07-04,1.1436
2025-07-07,1.1447
2025-07-08,1.1466
2025-07-09,1.1461
2025-07-10,1.1468
2025-07-11,1.1456
2025-07-14,1.1464
2025-07-15,1.1491
2025-07-16,1.1476
2025-07-17,1.1487
2025-07-18,1.1503
2025-07-21,1.1503
2025-07-22,1.1508
2025-07-23,1.1512
2025-07-24,1.152
2025-07-25,1.1508
2025-07-28,1.1528
2025-07-29,1.1547
2025-07-30,1.1567
2025-07-31,1.1573
2025-08-01,1.1552
2025-08-04,1.1571
2025-08-05,1.1592
2025-08-06,1.1593
2025-08-07,1.1615
2025-08-08,1.1618
2025-08-11,1.1594
2025-08-12,1.1621
2025-08-13,1.1716
2025-08-14,1.168
2025-08-15,1.1676
2025-08-18,1.1657
2025-08-19,1.1677
2025-08-20,1.1679
2025-08-21,1.1707
2025-08-22,1.1712
2025-08-25,1.1748
2025-08-26,1.1777
2025-08-27,1.1756
2025-08-28,1.1741
2025-08-29,1.1779
2025-09-01,1.1829
2025-09-02,1.1791
2025-09-03,1.1809
2025-09-04,1.176
2025-09-05,1.1804
2025-09-08,1.1815
2025-09-09,1.1828
2025-09-10,1.1811
2025-09-11,1.1811
2025-09-12,1.1843
2025-09-15,1.1857
2025-09-16,1.185
2025-09-17,1.1879
2025-09-18,1.1845
2025-09-19,1.1832
2025-09-22,1.1835
2025-09-23,1.1815
2025-09-24,1.1815
2025-09-25,1.1822
2025-09-26,1.1825
2025-09-29,1.1829
2025-09-30,1.1863
2025-10-09,1.1905
2025-10-10,1.1853
2025-10-13,1.1887
2025-10-14,1.1848
2025-10-15,1.1858
2025-10-16,1.1863
2025-10-17,1.1851
2025-10-20,1.1819
2025-10-21,1.1859
2025-10-22,1.1867
2025-10-23,1.187
2025-10-24,1.1863
2025-10-27,1.1868
2025-10-28,1.1865
2025-10-29,1.1877
2025-10-30,1.1887
2025-10-31,1.191
2025-11-03,1.1933
2025-11-04,1.1918
2025-11-05,1.1916
2025-11-06,1.1934
2025-11-07,1.1931
2025-11-10,1.194
2025-11-11,1.1935
2025-11-12,1.1962
2025-11-13,1.1969
2025-11-14,1.1944
2025-11-17,1.1928
2025-11-18,1.1908
2025-11-19,1.191
2025-11-20,1.1903
2025-11-21,1.1876
2025-11-24,1.1874
2025-11-25,1.187
2025-11-26,1.1848
2025-11-27,1.1846
2025-11-28,1.1857
2025-12-01,1.1868
2025-12-02,1.1855
2025-12-03,1.1845
2025-12-04,1.1811
2025-12-05,1.1843
2025-12-08,1.1832
2025-12-09,1.1825
2025-12-10,1.1845
2025-12-11,1.1845
2025-12-12,1.1842
2025-12-15,1.1837
2025-12-16,1.1822
2025-12-17,1.1888
2025-12-18,1.1885
2025-12-19,1.19
2025-12-22,1.1898
2025-12-23,1.1919
2025-12-24,1.1924
2025-12-25,1.1924
2025-12-26,1.1952
2025-12-29,1.1894
2025-12-30,1.1889
2025-12-31,1.189
2026-01-06,1.1985
2026-01-07,1.1962
2026-01-08,1.194
2026-01-09,1.1953
2026-01-12,1.1972
2026-01-13,1.1967
2026-01-14,1.197
2026-01-15,1.1997
2026-01-16,1.2
2026-01-19,1.2023
2026-01-20,1.2032
2026-01-21,1.2102
2026-01-22,1.2088
2026-01-23,1.2143
2026-01-26,1.2117
2026-01-27,1.2107
2026-01-28,1.2108
2026-01-29,1.2069
2026-01-30,1.2017
2026-02-02,1.1951
2026-02-03,1.1998
2026-02-04,1.1996
2026-02-05,1.1963
2026-02-06,1.1994
2026-02-09,1.2017
2026-02-10,1.2011
2026-02-11,1.2044
2026-02-12,1.206
2026-02-13,1.2044
2026-02-24,1.2093
2026-02-25,1.2126
2026-02-26,1.211
2026-02-27,1.2134
2026-03-02,1.2117
2026-03-03,1.2027
2026-03-04,1.2017
2026-03-05,1.2022
2026-03-06,1.2018
2026-03-09,1.1997
2026-03-10,1.2007
2026-03-11,1.2032
2026-03-12,1.2047
2026-03-13,1.2046
2026-03-16,1.2013
2026-03-17,1.1973
2026-03-18,1.1956
2026-03-19,1.1907
2026-03-20,1.1926
2026-03-23,1.192
2026-03-24,1.1951
2026-03-25,1.1963
2026-03-26,1.1988
2026-03-27,1.2029
2026-03-30,1.2039
2026-03-31,1.2
2026-04-01,1.1986
2026-04-02,1.198
2026-04-03,1.1968
2026-04-07,1.1992
2026-04-08,1.2032
2026-04-09,1.2029
2026-04-10,1.2065
2026-04-13,1.2104
2026-04-14,1.2145
2026-04-15,1.2089
2026-04-16,1.2141
2026-04-17,1.2162
2026-04-20,1.2157
2026-04-21,1.2195
2026-04-22,1.2213
2026-04-23,1.2155
2026-04-24,1.2204
2026-04-27,1.2208
2026-04-28,1.2187
2026-04-29,1.2302
2026-04-30,1.231
2026-05-06,1.2348
2026-05-07,1.2308
2026-05-08,1.2258
2026-05-11,1.2279
2026-05-12,1.2299
2026-05-13,1.2299
2026-05-14,1.223
2026-05-15,1.2227
2026-05-18,1.2238
2026-05-19,1.2288
2026-05-20,1.2339
2026-05-21,1.2256
2026-05-22,1.2314
2026-05-25,1.2367
2026-05-26,1.2327
2026-05-27,1.2299
2026-05-28,1.2356
2026-05-29,1.2336
2026-06-01,1.2319
2026-06-02,1.2349
2026-06-03,1.237
2026-06-04,1.2404
2026-06-05,1.2331
2026-06-08,1.2287
2026-06-09,1.2331
2026-06-10,1.2281
2026-06-11,1.2258
2026-06-12,1.2265
2026-06-15,1.2325
2026-06-16,1.235
2026-06-17,1.2375
2026-06-18,1.241
2026-06-22,1.2426
2026-06-23,1.2342
2026-06-24,1.2409
2026-06-25,1.2498
2026-06-26,1.245
2026-06-29,1.2534
